i;t;s;bs;T;
3125;62.693;2770.07;2769.96;0.515377;
3126;62.71;2769.98;2769.96;0.515377;
3127;62.727;2769.98;2769.96;0.515377;
3128;62.744;2769.98;2769.96;0.515377;
3129;62.759;2769.98;2769.96;0.515377;
3130;62.778;2769.98;2769.96;0.515377;
3131;62.793;2769.98;2769.96;0.515377;
3132;62.81;2769.98;2769.96;0.515377;
3133;62.828;2769.98;2769.96;0.515377;
3134;62.844;2770.25;2769.96;0.515377;
3135;62.862;2770.25;2769.96;0.515377;
3136;62.879;2770.25;2769.96;0.515377;
3137;62.897;2770.25;2769.96;0.515377;
3138;62.911;2770.25;2769.96;0.515377;
3139;62.927;2770.25;2769.96;0.515377;
3140;62.943;2770.25;2769.96;0.515377;
3141;62.962;2770.25;2769.96;0.515377;
3142;62.978;2770.27;2769.96;0.515377;
3143;62.996;2770.27;2769.96;0.515377;
3144;63.012;2770.27;2769.96;0.515377;
3145;63.031;2770.27;2769.96;0.515377;
3146;63.051;2770.27;2769.96;0.515377;
3147;63.066;2770.25;2769.96;0.515377;
3148;63.083;2770.25;2769.96;0.515377;
3149;63.098;2770.25;2769.96;0.515377;
3150;63.114;2770.25;2769.96;0.515377;
3151;63.131;2770.25;2769.96;0.463839;
3152;63.146;2770.25;2769.96;0.463839;
3153;63.163;2770.25;2769.96;0.463839;
3154;63.178;2770.27;2769.96;0.463839;
3155;63.194;2770.27;2769.96;0.463839;
3156;63.212;2770.27;2769.96;0.463839;
3157;63.228;2770.27;2769.96;0.463839;
3158;63.246;2770.27;2769.96;0.463839;
3159;63.26;2770.27;2769.96;0.463839;
3160;63.282;2769.96;2769.96;0.463839;
3161;63.301;2769.96;2769.96;0.463839;
3162;63.317;2769.96;2769.96;0.463839;
3163;63.333;2769.96;2769.96;0.463839;
3164;63.352;2769.96;2769.96;0.463839;
3165;63.368;2769.96;2769.96;0.463839;
3166;63.386;2769.96;2769.96;0.463839;
3167;63.401;2769.96;2769.96;0.463839;
3168;63.418;2769.96;2769.96;0.463839;
3169;63.436;2770.74;2769.96;0.463839;
3170;63.45;2770.74;2769.96;0.463839;
3171;63.468;2770.74;2769.96;0.463839;
3172;63.483;2770.76;2769.96;0.463839;
3173;63.5;2770.76;2769.96;0.463839;
3174;63.515;2770.76;2769.96;0.463839;
3175;63.532;2770.69;2769.96;0.463839;
3176;63.548;2770.69;2769.96;0.463839;
3177;63.566;2770.69;2769.96;0.463839;
3178;63.583;2770.69;2769.96;0.463839;
3179;63.598;2770.69;2769.96;0.463839;
3180;63.613;2770.69;2769.96;0.463839;
3181;63.631;2770.69;2769.96;0.463839;
3182;63.647;2770.69;2769.96;0.463839;
3183;63.664;2770.69;2769.96;0.463839;
3184;63.681;2770.69;2769.96;0.463839;
3185;63.698;2770.69;2769.96;0.463839;
3186;63.715;2770.69;2769.96;0.463839;
3187;63.732;2770.69;2769.96;0.463839;
3188;63.75;2770.69;2769.96;0.463839;
3189;63.765;2770.69;2769.96;0.463839;
3190;63.783;2770.69;2769.96;0.463839;
3191;63.801;2770.69;2769.96;0.463839;
3192;63.817;2770.78;2769.96;0.463839;
3193;63.835;2770.78;2769.96;0.463839;
3194;63.852;2770.78;2769.96;0.463839;
3195;63.868;2770.78;2769.96;0.463839;
3196;63.884;2770.78;2769.96;0.463839;
3197;63.901;2770.78;2769.96;0.463839;
3198;63.917;2770.78;2769.96;0.463839;
3199;63.935;2770.78;2769.96;0.463839;
3200;63.952;2770.77;2769.96;0.463839;
3201;63.968;2770.77;2769.96;0.463839;
3202;63.985;2770.77;2769.96;0.463839;
3203;64.001;2770.77;2769.96;0.417455;
3204;64.016;2771.07;2769.96;0.417455;
3205;64.033;2771.07;2769.96;0.417455;
3206;64.051;2771.07;2769.96;0.417455;
3207;64.065;2771.07;2769.96;0.417455;
3208;64.083;2771.07;2769.96;0.417455;
3209;64.098;2771.07;2769.96;0.417455;
3210;64.118;2770.38;2769.96;0.417455;
3211;64.134;2770.38;2769.96;0.417455;
3212;64.15;2770.38;2769.96;0.417455;
3213;64.166;2770.08;2769.96;0.417455;
3214;64.184;2770.08;2769.96;0.417455;
3215;64.199;2770.08;2769.96;0.417455;
3216;64.217;2770.08;2769.96;0.417455;
3217;64.232;2770.08;2769.96;0.417455;
3218;64.248;2770.08;2769.96;0.417455;
3219;64.266;2770.08;2769.96;0.417455;
3220;64.281;2769.99;2769.96;0.417455;
3221;64.299;2769.99;2769.96;0.417455;
3222;64.315;2769.99;2769.96;0.417455;
3223;64.332;2769.99;2769.96;0.417455;
3224;64.348;2769.99;2769.96;0.417455;
3225;64.365;2769.99;2769.96;0.417455;
3226;64.382;2769.99;2769.96;0.417455;
3227;64.399;2769.99;2769.96;0.417455;
3228;64.417;2769.99;2769.96;0.417455;
3229;64.433;2770.08;2769.96;0.417455;
3230;64.448;2770.08;2769.96;0.417455;
3231;64.465;2770.09;2769.96;0.417455;
3232;64.483;2770.09;2769.96;0.417455;
3233;64.501;2770.09;2769.96;0.417455;
3234;64.516;2770.09;2769.96;0.417455;
3235;64.535;2770.09;2769.96;0.417455;
3236;64.549;2770.09;2769.96;0.417455;
3237;64.566;2770.09;2769.96;0.417455;
3238;64.58;2770.09;2769.96;0.417455;
3239;64.596;2770.09;2769.96;0.417455;
3240;64.611;2770.07;2769.96;0.417455;
3241;64.627;2770.07;2769.96;0.417455;
3242;64.642;2770.07;2769.96;0.417455;
3243;64.658;2770.07;2769.96;0.417455;
3244;64.675;2769.98;2769.96;0.417455;
3245;64.69;2769.98;2769.96;0.417455;
3246;64.705;2769.98;2769.96;0.417455;
3247;64.721;2769.98;2769.96;0.417455;
3248;64.735;2769.98;2769.96;0.417455;
3249;64.751;2769.98;2769.96;0.417455;
3250;64.766;2770.76;2769.96;0.417455;
3251;64.781;2770.76;2769.96;0.417455;
3252;64.797;2770.76;2769.96;0.417455;
3253;64.813;2770.76;2769.96;0.417455;
3254;64.829;2770.76;2769.96;0.417455;
3255;64.845;2770.75;2769.96;0.417455;
3256;64.86;2770.84;2769.96;0.417455;
3257;64.875;2770.84;2769.96;0.417455;
3258;64.89;2770.84;2769.96;0.37571;
3259;64.906;2770.84;2769.96;0.37571;
3260;64.921;2770.84;2769.96;0.37571;
3261;64.936;2770.84;2769.96;0.37571;
3262;64.951;2770.84;2769.96;0.37571;
3263;64.966;2770.84;2769.96;0.37571;
3264;64.982;2770.84;2769.96;0.37571;
3265;64.996;2770.84;2769.96;0.37571;
3266;65.013;2770.84;2769.96;0.37571;
3267;65.027;2770.84;2769.96;0.37571;
3268;65.044;2770.84;2769.96;0.37571;
3269;65.058;2770.84;2769.96;0.37571;
3270;65.074;2770.84;2769.96;0.37571;
3271;65.088;2770.84;2769.96;0.37571;
3272;65.104;2770.84;2769.96;0.37571;
3273;65.12;2770.84;2769.96;0.37571;
3274;65.136;2770.84;2769.96;0.37571;
3275;65.15;2770.84;2769.96;0.37571;
3276;65.166;2770.84;2769.96;0.37571;
3277;65.181;2771.03;2769.96;0.37571;
3278;65.196;2771.03;2769.96;0.37571;
3279;65.211;2771.03;2769.96;0.37571;
3280;65.228;2770.35;2769.96;0.37571;
3281;65.243;2770.35;2769.96;0.37571;
3282;65.257;2770.35;2769.96;0.37571;
3283;65.274;2770.79;2769.96;0.37571;
3284;65.289;2770.79;2769.96;0.37571;
3285;65.304;2770.82;2769.96;0.37571;
3286;65.32;2770.82;2769.96;0.37571;
3287;65.336;2770.82;2769.96;0.37571;
3288;65.351;2770.82;2769.96;0.37571;
3289;65.368;2770.82;2769.96;0.37571;
3290;65.385;2770.82;2769.96;0.37571;
3291;65.4;2770.82;2769.96;0.37571;
3292;65.416;2770.82;2769.96;0.37571;
3293;65.433;2770.82;2769.96;0.37571;
3294;65.452;2770.82;2769.96;0.37571;
3295;65.468;2770.82;2769.96;0.37571;
3296;65.485;2770.82;2769.96;0.37571;
3297;65.502;2770.82;2769.96;0.37571;
3298;65.518;2770.73;2769.96;0.37571;
3299;65.533;2770.73;2769.96;0.37571;
3300;65.549;2770.73;2769.96;0.37571;
3301;65.565;2770.73;2769.96;0.37571;
3302;65.582;2770.73;2769.96;0.37571;
3303;65.596;2770.29;2769.96;0.37571;
3304;65.613;2770.29;2769.96;0.37571;
3305;65.631;2770.29;2769.96;0.37571;
3306;65.649;2770.29;2769.96;0.37571;
3307;65.664;2770.29;2769.96;0.37571;
3308;65.682;2770.27;2769.96;0.37571;
3309;65.699;2770.27;2769.96;0.37571;
3310;65.715;2770.27;2769.96;0.37571;
3311;65.733;2770.27;2769.96;0.338139;
3312;65.752;2770.27;2769.96;0.338139;
3313;65.766;2770.35;2769.96;0.338139;
3314;65.784;2770.35;2769.96;0.338139;
3315;65.801;2770.34;2769.96;0.338139;
3316;65.817;2770.34;2769.96;0.338139;
3317;65.835;2770.34;2769.96;0.338139;
3318;65.852;2770.34;2769.96;0.338139;
3319;65.869;2770.34;2769.96;0.338139;
3320;65.886;2770.34;2769.96;0.338139;
3321;65.904;2770.07;2769.96;0.338139;
3322;65.92;2770.07;2769.96;0.338139;
3323;65.937;2770.07;2769.96;0.338139;
3324;65.952;2770.07;2769.96;0.338139;
3325;65.968;2770.07;2769.96;0.338139;
3326;65.984;2770.07;2769.96;0.338139;
3327;66.002;2770.07;2769.96;0.338139;
3328;66.016;2770.07;2769.96;0.338139;
3329;66.034;2770.07;2769.96;0.338139;
3330;66.049;2770.07;2769.96;0.338139;
3331;66.067;2770.07;2769.96;0.338139;
3332;66.084;2769.98;2769.96;0.338139;
3333;66.101;2769.98;2769.96;0.338139;
3334;66.117;2769.98;2769.96;0.338139;
3335;66.135;2769.98;2769.96;0.338139;
3336;66.15;2769.98;2769.96;0.338139;
3337;66.166;2770.76;2769.96;0.338139;
3338;66.18;2770.76;2769.96;0.338139;
3339;66.198;2770.76;2769.96;0.338139;
3340;66.216;2770.76;2769.96;0.338139;
3341;66.232;2770.76;2769.96;0.338139;
3342;66.251;2770.76;2769.96;0.338139;
3343;66.266;2770.76;2769.96;0.338139;
3344;66.284;2770.76;2769.96;0.338139;
3345;66.3;2770.76;2769.96;0.338139;
3346;66.318;2770.76;2769.96;0.338139;
3347;66.333;2770.76;2769.96;0.338139;
3348;66.349;2770.76;2769.96;0.338139;
3349;66.366;2770.76;2769.96;0.338139;
3350;66.384;2770.76;2769.96;0.338139;
3351;66.4;2770.76;2769.96;0.338139;
3352;66.418;2770.76;2769.96;0.338139;
3353;66.433;2770.76;2769.96;0.338139;
3354;66.45;2770.76;2769.96;0.338139;
3355;66.465;2770.76;2769.96;0.338139;
3356;66.483;2770.76;2769.96;0.338139;
3357;66.499;2770.76;2769.96;0.338139;
3358;66.516;2770.76;2769.96;0.338139;
3359;66.533;2770.76;2769.96;0.338139;
3360;66.548;2770.76;2769.96;0.338139;
3361;66.566;2770.76;2769.96;0.338139;
3362;66.582;2770.76;2769.96;0.338139;
3363;66.598;2770.76;2769.96;0.338139;
3364;66.615;2770.76;2769.96;0.304325;
3365;66.631;2770.76;2769.96;0.304325;
3366;66.647;2770.76;2769.96;0.304325;
3367;66.665;2770.76;2769.96;0.304325;
3368;66.683;2770.76;2769.96;0.304325;
3369;66.698;2770.76;2769.96;0.304325;
3370;66.715;2770.76;2769.96;0.304325;
3371;66.733;2769.98;2769.96;0.304325;
3372;66.749;2769.98;2769.96;0.304325;
3373;66.766;2769.98;2769.96;0.304325;
3374;66.783;2769.98;2769.96;0.304325;
3375;66.799;2769.96;2769.96;0.304325;
3376;66.814;2769.96;2769.96;0.304325;
3377;66.831;2769.96;2769.96;0.304325;
3378;66.847;2769.96;2769.96;0.304325;
3379;66.865;2769.96;2769.96;0.304325;
3380;66.88;2769.96;2769.96;0.304325;
3381;66.897;2769.96;2769.96;0.304325;
3382;66.912;2769.96;2769.96;0.304325;
3383;66.928;2769.96;2769.96;0.304325;
3384;66.945;2769.96;2769.96;0.304325;
3385;66.96;2769.96;2769.96;0.304325;
3386;66.975;2769.96;2769.96;0.304325;
3387;66.991;2769.96;2769.96;0.304325;
3388;67.008;2769.96;2769.96;0.304325;
3389;67.027;2769.96;2769.96;0.304325;
3390;67.042;2769.96;2769.96;0.304325;
3391;67.06;2769.96;2769.96;0.304325;
3392;67.08;2769.96;2769.96;0.304325;
3393;67.095;2769.96;2769.96;0.304325;
3394;67.111;2769.96;2769.96;0.304325;
3395;67.127;2769.96;2769.96;0.304325;
3396;67.144;2769.96;2769.96;0.304325;
3397;67.159;2769.96;2769.96;0.304325;
3398;67.176;2769.96;2769.96;0.304325;
3399;67.193;2769.96;2769.96;0.304325;
3400;67.209;2769.96;2769.96;0.304325;
3401;67.223;2769.96;2769.96;0.304325;
3402;67.242;2769.96;2769.96;0.304325;
3403;67.258;2769.96;2769.96;0.304325;
3404;67.275;2769.96;2769.96;0.304325;
3405;67.292;2769.96;2769.96;0.304325;
3406;67.308;2769.96;2769.96;0.304325;
3407;67.325;2769.96;2769.96;0.304325;
3408;67.341;2769.96;2769.96;0.304325;
3409;67.355;2769.96;2769.96;0.304325;
3410;67.374;2769.96;2769.96;0.304325;
3411;67.388;2769.96;2769.96;0.304325;
3412;67.403;2769.98;2769.96;0.304325;
3413;67.421;2769.98;2769.96;0.304325;
3414;67.439;2769.98;2769.96;0.304325;
3415;67.454;2769.98;2769.96;0.304325;
3416;67.473;2769.98;2769.96;0.273892;
3417;67.487;2769.98;2769.96;0.273892;
3418;67.504;2769.98;2769.96;0.273892;
3419;67.519;2769.98;2769.96;0.273892;
3420;67.535;2769.98;2769.96;0.273892;
3421;67.55;2769.98;2769.96;0.273892;
3422;67.566;2769.98;2769.96;0.273892;
3423;67.581;2769.98;2769.96;0.273892;
3424;67.596;2769.98;2769.96;0.273892;
3425;67.611;2769.98;2769.96;0.273892;
3426;67.627;2769.98;2769.96;0.273892;
3427;67.642;2769.98;2769.96;0.273892;
3428;67.658;2769.98;2769.96;0.273892;
3429;67.675;2769.98;2769.96;0.273892;
3430;67.693;2769.96;2769.96;0.273892;
3431;67.71;2770.27;2769.96;0.273892;
3432;67.729;2770.35;2769.96;0.273892;
3433;67.743;2770.35;2769.96;0.273892;
3434;67.759;2770.35;2769.96;0.273892;
3435;67.774;2770.35;2769.96;0.273892;
3436;67.792;2770.35;2769.96;0.273892;
3437;67.808;2770.35;2769.96;0.273892;
3438;67.826;2770.35;2769.96;0.273892;
3439;67.843;2770.35;2769.96;0.273892;
3440;67.859;2770.35;2769.96;0.273892;
3441;67.877;2770.35;2769.96;0.273892;
3442;67.892;2770.35;2769.96;0.273892;
3443;67.913;2770.35;2769.96;0.273892;
3444;67.929;2770.35;2769.96;0.273892;
3445;67.944;2770.35;2769.96;0.273892;
3446;67.961;2770.35;2769.96;0.273892;
3447;67.977;2770.35;2769.96;0.273892;
3448;67.994;2770.35;2769.96;0.273892;
3449;68.012;2770.35;2769.96;0.273892;
3450;68.03;2770.35;2769.96;0.273892;
3451;68.046;2770.05;2769.96;0.273892;
3452;68.062;2770.05;2769.96;0.273892;
3453;68.081;2770.05;2769.96;0.273892;
3454;68.097;2770.08;2769.96;0.273892;
3455;68.115;2770.08;2769.96;0.273892;
3456;68.132;2770.08;2769.96;0.273892;
3457;68.149;2770.08;2769.96;0.273892;
3458;68.166;2770.08;2769.96;0.273892;
3459;68.182;2770.08;2769.96;0.273892;
3460;68.196;2770.08;2769.96;0.273892;
3461;68.212;2770.08;2769.96;0.273892;
3462;68.226;2770.08;2769.96;0.273892;
3463;68.244;2770.08;2769.96;0.273892;
3464;68.262;2770.08;2769.96;0.273892;
3465;68.28;2770.08;2769.96;0.273892;
3466;68.296;2770.08;2769.96;0.273892;
3467;68.313;2770.08;2769.96;0.273892;
3468;68.328;2770.08;2769.96;0.273892;
3469;68.344;2770.08;2769.96;0.273892;
3470;68.359;2770.08;2769.96;0.246503;
3471;68.376;2770.08;2769.96;0.246503;
3472;68.391;2770.08;2769.96;0.246503;
3473;68.407;2770.08;2769.96;0.246503;
3474;68.424;2770.08;2769.96;0.246503;
3475;68.442;2770.51;2769.96;0.246503;
3476;68.458;2770.51;2769.96;0.246503;
3477;68.475;2770.51;2769.96;0.246503;
3478;68.492;2770.51;2769.96;0.246503;
3479;68.507;2770.51;2769.96;0.246503;
3480;68.525;2770.51;2769.96;0.246503;
3481;68.54;2770.08;2769.96;0.246503;
3482;68.556;2770.08;2769.96;0.246503;
3483;68.573;2770.08;2769.96;0.246503;
3484;68.59;2770.08;2769.96;0.246503;
3485;68.607;2770.08;2769.96;0.246503;
3486;68.622;2770.08;2769.96;0.246503;
3487;68.639;2770.08;2769.96;0.246503;
3488;68.656;2769.99;2769.96;0.246503;
3489;68.676;2769.99;2769.96;0.246503;
3490;68.693;2769.99;2769.96;0.246503;
3491;68.709;2769.99;2769.96;0.246503;
3492;68.725;2769.99;2769.96;0.246503;
3493;68.741;2769.99;2769.96;0.246503;
3494;68.758;2769.99;2769.96;0.246503;
3495;68.773;2769.99;2769.96;0.246503;
3496;68.789;2769.99;2769.96;0.246503;
3497;68.806;2769.99;2769.96;0.246503;
3498;68.822;2769.99;2769.96;0.246503;
3499;68.839;2769.99;2769.96;0.246503;
3500;68.854;2769.99;2769.96;0.246503;
3501;68.87;2769.99;2769.96;0.246503;
3502;68.886;2769.99;2769.96;0.246503;
3503;68.902;2769.99;2769.96;0.246503;
3504;68.917;2770;2769.96;0.246503;
3505;68.934;2770;2769.96;0.246503;
3506;68.949;2770;2769.96;0.246503;
3507;68.964;2770;2769.96;0.246503;
3508;68.98;2770;2769.96;0.246503;
3509;68.999;2770;2769.96;0.246503;
3510;69.013;2770;2769.96;0.246503;
3511;69.031;2770;2769.96;0.246503;
3512;69.046;2770;2769.96;0.246503;
3513;69.064;2770;2769.96;0.246503;
3514;69.082;2770;2769.96;0.246503;
3515;69.098;2770;2769.96;0.246503;
3516;69.113;2769.99;2769.96;0.246503;
3517;69.132;2769.99;2769.96;0.246503;
3518;69.147;2769.99;2769.96;0.246503;
3519;69.163;2770.08;2769.96;0.246503;
3520;69.181;2770.08;2769.96;0.246503;
3521;69.198;2769.99;2769.96;0.246503;
3522;69.215;2769.99;2769.96;0.246503;
3523;69.234;2769.99;2769.96;0.221853;
3524;69.249;2770;2769.96;0.221853;
3525;69.266;2770.28;2769.96;0.221853;
3526;69.285;2770.28;2769.96;0.221853;
3527;69.301;2770;2769.96;0.221853;
3528;69.317;2770;2769.96;0.221853;
3529;69.332;2770;2769.96;0.221853;
3530;69.347;2770;2769.96;0.221853;
3531;69.363;2770;2769.96;0.221853;
3532;69.38;2769.99;2769.96;0.221853;
3533;69.397;2770.29;2769.96;0.221853;
3534;69.414;2770.29;2769.96;0.221853;
3535;69.429;2770.29;2769.96;0.221853;
3536;69.448;2770.29;2769.96;0.221853;
3537;69.464;2770.29;2769.96;0.221853;
3538;69.48;2770.29;2769.96;0.221853;
3539;69.495;2770.29;2769.96;0.221853;
3540;69.515;2770.29;2769.96;0.221853;
3541;69.529;2770.29;2769.96;0.221853;
3542;69.545;2770.29;2769.96;0.221853;
3543;69.561;2770.29;2769.96;0.221853;
3544;69.577;2770.28;2769.96;0.221853;
3545;69.592;2770.28;2769.96;0.221853;
3546;69.61;2770.28;2769.96;0.221853;
3547;69.628;2770.28;2769.96;0.221853;
3548;69.647;2770.28;2769.96;0.221853;
3549;69.662;2770.28;2769.96;0.221853;
3550;69.682;2770.28;2769.96;0.221853;
3551;69.698;2770.37;2769.96;0.221853;
3552;69.717;2770.37;2769.96;0.221853;
3553;69.732;2770.37;2769.96;0.221853;
3554;69.752;2770.37;2769.96;0.221853;
3555;69.769;2770.37;2769.96;0.221853;
3556;69.785;2770.37;2769.96;0.221853;
3557;69.8;2770.37;2769.96;0.221853;
3558;69.817;2770.37;2769.96;0.221853;
3559;69.835;2770.37;2769.96;0.221853;
3560;69.851;2770.37;2769.96;0.221853;
3561;69.867;2770.37;2769.96;0.221853;
3562;69.884;2770.37;2769.96;0.221853;
3563;69.899;2770.37;2769.96;0.221853;
3564;69.914;2770.37;2769.96;0.221853;
3565;69.933;2770.34;2769.96;0.221853;
3566;69.949;2770.34;2769.96;0.221853;
3567;69.966;2770.34;2769.96;0.221853;
3568;69.983;2770.34;2769.96;0.221853;
3569;70;2770.07;2769.96;0.221853;
3570;70.017;2770.07;2769.96;0.221853;
3571;70.035;2770.07;2769.96;0.221853;
3572;70.049;2770.07;2769.96;0.221853;
3573;70.066;2770.07;2769.96;0.221853;
3574;70.084;2770.07;2769.96;0.221853;
3575;70.1;2770.07;2769.96;0.221853;
3576;70.118;2770.07;2769.96;0.221853;
3577;70.134;2770.07;2769.96;0.221853;
3578;70.15;2770.07;2769.96;0.199668;
3579;70.167;2770.07;2769.96;0.199668;
3580;70.183;2770.07;2769.96;0.199668;
3581;70.198;2769.98;2769.96;0.199668;
3582;70.216;2769.98;2769.96;0.199668;
3583;70.232;2769.98;2769.96;0.199668;
3584;70.25;2769.98;2769.96;0.199668;
3585;70.266;2769.98;2769.96;0.199668;
3586;70.283;2769.98;2769.96;0.199668;
3587;70.299;2769.98;2769.96;0.199668;
3588;70.316;2769.98;2769.96;0.199668;
3589;70.331;2769.98;2769.96;0.199668;
3590;70.347;2769.98;2769.96;0.199668;
3591;70.362;2769.98;2769.96;0.199668;
3592;70.379;2769.98;2769.96;0.199668;
3593;70.394;2769.98;2769.96;0.199668;
3594;70.41;2769.98;2769.96;0.199668;
3595;70.423;2769.98;2769.96;0.199668;
3596;70.44;2769.98;2769.96;0.199668;
3597;70.454;2769.98;2769.96;0.199668;
3598;70.471;2769.98;2769.96;0.199668;
3599;70.486;2769.96;2769.96;0.199668;
3600;70.502;2769.96;2769.96;0.199668;
3601;70.518;2769.98;2769.96;0.199668;
3602;70.533;2769.98;2769.96;0.199668;
3603;70.548;2769.98;2769.96;0.199668;
3604;70.564;2769.96;2769.96;0.199668;
3605;70.58;2769.96;2769.96;0.199668;
3606;70.595;2769.96;2769.96;0.199668;
3607;70.611;2769.96;2769.96;0.199668;
3608;70.627;2769.96;2769.96;0.199668;
3609;70.643;2769.96;2769.96;0.199668;
3610;70.66;2769.96;2769.96;0.199668;
3611;70.675;2769.96;2769.96;0.199668;
3612;70.691;2769.96;2769.96;0.199668;
3613;70.706;2769.96;2769.96;0.199668;
3614;70.723;2769.96;2769.96;0.199668;
3615;70.737;2769.96;2769.96;0.199668;
3616;70.752;2769.96;2769.96;0.199668;
3617;70.77;2769.96;2769.96;0.199668;
3618;70.784;2769.96;2769.96;0.199668;
3619;70.801;2769.96;2769.96;0.199668;
3620;70.815;2769.96;2769.96;0.199668;
3621;70.832;2769.96;2769.96;0.199668;
3622;70.845;2769.96;2769.96;0.199668;
3623;70.863;2769.96;2769.96;0.199668;
3624;70.877;2769.96;2769.96;0.199668;
3625;70.894;2769.96;2769.96;0.199668;
3626;70.909;2769.96;2769.96;0.199668;
3627;70.925;2769.96;2769.96;0.199668;
3628;70.939;2769.96;2769.96;0.199668;
3629;70.955;2769.96;2769.96;0.199668;
3630;70.969;2769.96;2769.96;0.199668;
3631;70.985;2769.96;2769.96;0.179701;
3632;71;2770.05;2769.96;0.179701;
3633;71.015;2770.05;2769.96;0.179701;
3634;71.03;2770.05;2769.96;0.179701;
3635;71.046;2770.05;2769.96;0.179701;
3636;71.06;2770.05;2769.96;0.179701;
3637;71.077;2770.05;2769.96;0.179701;
3638;71.094;2770.05;2769.96;0.179701;
3639;71.109;2770.05;2769.96;0.179701;
3640;71.124;2770.05;2769.96;0.179701;
3641;71.139;2770.05;2769.96;0.179701;
3642;71.156;2770.05;2769.96;0.179701;
3643;71.172;2770.05;2769.96;0.179701;
3644;71.187;2770.05;2769.96;0.179701;
3645;71.204;2770.05;2769.96;0.179701;
3646;71.22;2770.05;2769.96;0.179701;
3647;71.237;2770.05;2769.96;0.179701;
3648;71.253;2770.05;2769.96;0.179701;
3649;71.269;2770.05;2769.96;0.179701;
3650;71.287;2770.05;2769.96;0.179701;
3651;71.303;2770.05;2769.96;0.179701;
3652;71.32;2770.05;2769.96;0.179701;
3653;71.334;2770.05;2769.96;0.179701;
3654;71.349;2770.05;2769.96;0.179701;
3655;71.367;2770.05;2769.96;0.179701;
3656;71.383;2770.05;2769.96;0.179701;
3657;71.401;2770.05;2769.96;0.179701;
3658;71.417;2770.05;2769.96;0.179701;
3659;71.434;2769.96;2769.96;0.179701;
3660;71.449;2769.96;2769.96;0.179701;
3661;71.464;2769.98;2769.96;0.179701;
3662;71.48;2769.98;2769.96;0.179701;
3663;71.495;2769.98;2769.96;0.179701;
3664;71.51;2769.98;2769.96;0.179701;
3665;71.525;2769.98;2769.96;0.179701;
3666;71.54;2769.98;2769.96;0.179701;
3667;71.555;2769.98;2769.96;0.179701;
3668;71.57;2769.98;2769.96;0.179701;
3669;71.584;2769.98;2769.96;0.179701;
3670;71.601;2769.98;2769.96;0.179701;
3671;71.616;2769.98;2769.96;0.179701;
3672;71.636;2769.98;2769.96;0.179701;
3673;71.652;2769.98;2769.96;0.179701;
3674;71.667;2769.98;2769.96;0.179701;
3675;71.683;2769.98;2769.96;0.179701;
3676;71.698;2769.98;2769.96;0.179701;
3677;71.713;2769.98;2769.96;0.179701;
3678;71.729;2769.98;2769.96;0.179701;
3679;71.743;2769.98;2769.96;0.179701;
3680;71.762;2769.98;2769.96;0.179701;
3681;71.778;2770.07;2769.96;0.179701;
3682;71.795;2770.84;2769.96;0.179701;
3683;71.81;2770.84;2769.96;0.161731;
3684;71.827;2770.84;2769.96;0.161731;
3685;71.845;2770.76;2769.96;0.161731;
3686;71.862;2770.74;2769.96;0.161731;
3687;71.88;2770.74;2769.96;0.161731;
3688;71.896;2770.74;2769.96;0.161731;
3689;71.915;2770.74;2769.96;0.161731;
3690;71.93;2770.74;2769.96;0.161731;
3691;71.946;2770.74;2769.96;0.161731;
3692;71.962;2770.74;2769.96;0.161731;
3693;71.98;2770.74;2769.96;0.161731;
3694;71.995;2770.74;2769.96;0.161731;
3695;72.012;2770.74;2769.96;0.161731;
3696;72.028;2770.74;2769.96;0.161731;
3697;72.047;2770.74;2769.96;0.161731;
3698;72.061;2770.74;2769.96;0.161731;
3699;72.079;2770.74;2769.96;0.161731;
3700;72.093;2770.74;2769.96;0.161731;
3701;72.111;2770.74;2769.96;0.161731;
3702;72.127;2770.74;2769.96;0.161731;
3703;72.144;2770.76;2769.96;0.161731;
3704;72.16;2770.84;2769.96;0.161731;
3705;72.177;2770.84;2769.96;0.161731;
3706;72.191;2770.84;2769.96;0.161731;
3707;72.209;2770.84;2769.96;0.161731;
3708;72.226;2770.84;2769.96;0.161731;
3709;72.243;2770.84;2769.96;0.161731;
3710;72.259;2770.84;2769.96;0.161731;
3711;72.275;2770.84;2769.96;0.161731;
3712;72.293;2770.84;2769.96;0.161731;
3713;72.31;2770.84;2769.96;0.161731;
3714;72.326;2770.84;2769.96;0.161731;
3715;72.342;2770.84;2769.96;0.161731;
3716;72.358;2770.84;2769.96;0.161731;
3717;72.373;2770.84;2769.96;0.161731;
3718;72.39;2770.84;2769.96;0.161731;
3719;72.405;2770.84;2769.96;0.161731;
3720;72.423;2770.84;2769.96;0.161731;
3721;72.44;2770.83;2769.96;0.161731;
3722;72.457;2770.83;2769.96;0.161731;
3723;72.472;2770.83;2769.96;0.161731;
3724;72.491;2770.85;2769.96;0.161731;
3725;72.506;2770.85;2769.96;0.161731;
3726;72.522;2770.85;2769.96;0.161731;
3727;72.539;2770.85;2769.96;0.161731;
3728;72.554;2770.85;2769.96;0.161731;
3729;72.571;2770.85;2769.96;0.161731;
3730;72.588;2770.85;2769.96;0.161731;
3731;72.603;2770.85;2769.96;0.161731;
3732;72.619;2770.85;2769.96;0.161731;
3733;72.636;2770.85;2769.96;0.161731;
