i;t;s;bs;T;
1911;40.759;2654.39;2645.08;4.71013;
1912;40.772;2655;2645.08;4.71013;
1913;40.784;2653.91;2645.08;4.71013;
1914;40.803;2655;2645.08;4.71013;
1915;40.823;2655.88;2645.08;4.71013;
1916;40.841;2657.47;2645.08;4.71013;
1917;40.855;2657.47;2645.08;4.71013;
1918;40.874;2657.19;2645.08;4.71013;
1919;40.889;2657.19;2645.08;4.71013;
1920;40.9;2656.89;2645.08;4.71013;
1921;40.917;2657.05;2645.08;4.71013;
1922;40.931;2656.89;2645.08;4.71013;
1923;40.946;2656.89;2645.08;4.71013;
1924;40.959;2657.05;2645.08;4.71013;
1925;40.973;2658.5;2645.08;4.71013;
1926;40.985;2658.5;2645.08;4.71013;
1927;40.999;2658.5;2645.08;4.71013;
1928;41.013;2651.96;2645.08;4.71013;
1929;41.025;2652.26;2645.08;4.71013;
1930;41.042;2652.26;2645.08;4.71013;
1931;41.053;2652.54;2645.08;4.71013;
1932;41.069;2652.94;2645.08;4.71013;
1933;41.08;2654.72;2645.08;4.71013;
1934;41.096;2654.72;2645.08;4.71013;
1935;41.111;2651.5;2645.08;4.71013;
1936;41.126;2658.05;2645.08;4.71013;
1937;41.142;2657.64;2645.08;4.71013;
1938;41.154;2657.82;2645.08;4.71013;
1939;41.17;2657.82;2645.08;4.71013;
1940;41.184;2659.49;2645.08;4.71013;
1941;41.197;2659.33;2645.08;4.71013;
1942;41.211;2659.33;2645.08;4.71013;
1943;41.227;2657.74;2645.08;4.71013;
1944;41.24;2657.43;2645.08;4.71013;
1945;41.255;2656.34;2645.08;4.71013;
1946;41.266;2656.34;2645.08;4.71013;
1947;41.284;2657.94;2645.08;4.71013;
1948;41.296;2657.55;2645.08;4.71013;
1949;41.311;2656.94;2645.08;4.71013;
1950;41.326;2657.33;2645.08;4.71013;
1951;41.341;2657.34;2645.08;4.71013;
1952;41.355;2657.23;2645.08;4.71013;
1953;41.371;2658.32;2645.08;4.71013;
1954;41.386;2658.32;2645.08;4.71013;
1955;41.397;2652.78;2645.08;4.71013;
1956;41.413;2652.78;2645.08;4.71013;
1957;41.425;2653.38;2645.08;4.71013;
1958;41.44;2653.38;2645.08;4.71013;
1959;41.452;2654.97;2645.08;4.71013;
1960;41.467;2653.38;2645.08;4.71013;
1961;41.482;2653.38;2645.08;4.71013;
1962;41.496;2657;2645.08;4.71013;
1963;41.508;2658.59;2645.08;4.71013;
1964;41.522;2658.32;2645.08;4.71013;
1965;41.533;2658.32;2645.08;4.71013;
1966;41.547;2658.59;2645.08;4.23911;
1967;41.561;2658.32;2645.08;4.23911;
1968;41.572;2658.32;2645.08;4.23911;
1969;41.587;2656.72;2645.08;4.23911;
1970;41.601;2654.99;2645.08;4.23911;
1971;41.615;2651.37;2645.08;4.23911;
1972;41.628;2657.38;2645.08;4.23911;
1973;41.642;2657.38;2645.08;4.23911;
1974;41.656;2657.38;2645.08;4.23911;
1975;41.671;2657.55;2645.08;4.23911;
1976;41.686;2651.01;2645.08;4.23911;
1977;41.698;2649.23;2645.08;4.23911;
1978;41.712;2649.23;2645.08;4.23911;
1979;41.727;2649.5;2645.08;4.23911;
1980;41.739;2649.5;2645.08;4.23911;
1981;41.753;2649.91;2645.08;4.23911;
1982;41.765;2649.91;2645.08;4.23911;
1983;41.78;2649.91;2645.08;4.23911;
1984;41.795;2651.69;2645.08;4.23911;
1985;41.809;2656.52;2645.08;4.23911;
1986;41.821;2656.52;2645.08;4.23911;
1987;41.835;2656.25;2645.08;4.23911;
1988;41.85;2654.79;2645.08;4.23911;
1989;41.864;2653.01;2645.08;4.23911;
1990;41.88;2653.63;2645.08;4.23911;
1991;41.892;2660.18;2645.08;4.23911;
1992;41.908;2659.71;2645.08;4.23911;
1993;41.923;2656.03;2645.08;4.23911;
1994;41.937;2660.72;2645.08;4.23911;
1995;41.949;2661.81;2645.08;4.23911;
1996;41.963;2660.72;2645.08;4.23911;
1997;41.979;2660.72;2645.08;4.23911;
1998;41.992;2653.88;2645.08;4.23911;
1999;42.006;2653.88;2645.08;4.23911;
2000;42.023;2660.34;2645.08;4.23911;
2001;42.038;2659.72;2645.08;4.23911;
2002;42.049;2662.21;2645.08;4.23911;
2003;42.065;2658.56;2645.08;4.23911;
2004;42.079;2659.65;2645.08;4.23911;
2005;42.094;2653.64;2645.08;4.23911;
2006;42.11;2652.55;2645.08;4.23911;
2007;42.125;2652.54;2645.08;4.23911;
2008;42.141;2656.9;2645.08;4.23911;
2009;42.155;2659.55;2645.08;4.23911;
2010;42.169;2654.72;2645.08;4.23911;
2011;42.181;2656.17;2645.08;4.23911;
2012;42.197;2653.51;2645.08;4.23911;
2013;42.21;2658.35;2645.08;4.23911;
2014;42.223;2657.39;2645.08;4.23911;
2015;42.236;2657.39;2645.08;4.23911;
2016;42.255;2658;2645.08;4.23911;
2017;42.267;2657.91;2645.08;4.23911;
2018;42.281;2658;2645.08;4.23911;
2019;42.296;2651.55;2645.08;4.23911;
2020;42.312;2652.64;2645.08;4.23911;
2021;42.329;2656.48;2645.08;4.23911;
2022;42.344;2655.39;2645.08;4.23911;
2023;42.36;2651.55;2645.08;4.23911;
2024;42.377;2649.06;2645.08;4.23911;
2025;42.461;2644.22;2644.22;4.23911;
2026;42.475;2650.68;2644.22;4.23911;
2027;42.491;2650.68;2644.22;4.23911;
2028;42.506;2650.58;2644.22;4.23911;
2029;42.518;2651.67;2644.22;4.23911;
2030;42.529;2650.58;2644.22;4.23911;
2031;42.545;2653.24;2644.22;3.8152;
2032;42.559;2654.06;2644.22;3.8152;
2033;42.573;2647.61;2644.22;3.8152;
2034;42.587;2647.61;2644.22;3.8152;
2035;42.603;2645.18;2644.22;3.8152;
2036;42.618;2645.18;2644.22;3.8152;
2037;42.632;2644.56;2644.22;3.8152;
2038;42.647;2645.2;2644.22;3.8152;
2039;42.664;2645.2;2644.22;3.8152;
2040;42.743;2643.74;2643.74;3.8152;
2041;42.76;2646.65;2643.74;3.8152;
2042;42.771;2646.05;2643.74;3.8152;
2043;42.785;2647.14;2643.74;3.8152;
2044;42.796;2650.68;2643.74;3.8152;
2045;42.813;2650.68;2643.74;3.8152;
2046;42.828;2650.68;2643.74;3.8152;
2047;42.843;2650.68;2643.74;3.8152;
2048;42.858;2650.69;2643.74;3.8152;
2049;42.872;2653.02;2643.74;3.8152;
2050;42.887;2653.02;2643.74;3.8152;
2051;42.902;2652.73;2643.74;3.8152;
2052;42.914;2655.14;2643.74;3.8152;
2053;42.928;2655.14;2643.74;3.8152;
2054;42.943;2655.14;2643.74;3.8152;
2055;42.955;2652.81;2643.74;3.8152;
2056;42.97;2652.81;2643.74;3.8152;
2057;42.984;2653.69;2643.74;3.8152;
2058;42.998;2655.25;2643.74;3.8152;
2059;43.01;2656.7;2643.74;3.8152;
2060;43.025;2654.08;2643.74;3.8152;
2061;43.039;2652.85;2643.74;3.8152;
2062;43.054;2654.08;2643.74;3.8152;
2063;43.066;2654.08;2643.74;3.8152;
2064;43.078;2652.48;2643.74;3.8152;
2065;43.093;2651.43;2643.74;3.8152;
2066;43.107;2657.97;2643.74;3.8152;
2067;43.122;2657.14;2643.74;3.8152;
2068;43.134;2655.91;2643.74;3.8152;
2069;43.147;2655.91;2643.74;3.8152;
2070;43.158;2656.83;2643.74;3.8152;
2071;43.173;2656.83;2643.74;3.8152;
2072;43.187;2657.01;2643.74;3.8152;
2073;43.199;2655.93;2643.74;3.8152;
2074;43.213;2655.93;2643.74;3.8152;
2075;43.228;2656.23;2643.74;3.8152;
2076;43.239;2656.23;2643.74;3.8152;
2077;43.254;2656.23;2643.74;3.8152;
2078;43.266;2656.23;2643.74;3.8152;
2079;43.28;2656.69;2643.74;3.8152;
2080;43.296;2655.77;2643.74;3.8152;
2081;43.31;2656.86;2643.74;3.8152;
2082;43.322;2656.86;2643.74;3.8152;
2083;43.335;2659.52;2643.74;3.8152;
2084;43.35;2658.43;2643.74;3.8152;
2085;43.362;2654.64;2643.74;3.8152;
2086;43.376;2651.98;2643.74;3.8152;
2087;43.388;2653.07;2643.74;3.8152;
2088;43.402;2651.98;2643.74;3.8152;
2089;43.416;2651.98;2643.74;3.8152;
2090;43.429;2651.98;2643.74;3.8152;
2091;43.443;2651.97;2643.74;3.8152;
2092;43.454;2651.97;2643.74;3.8152;
2093;43.47;2653.06;2643.74;3.43368;
2094;43.481;2653.06;2643.74;3.43368;
2095;43.495;2651.97;2643.74;3.43368;
2096;43.51;2651.97;2643.74;3.43368;
2097;43.522;2651.97;2643.74;3.43368;
2098;43.534;2651.51;2643.74;3.43368;
2099;43.547;2651.51;2643.74;3.43368;
2100;43.561;2652.6;2643.74;3.43368;
2101;43.573;2650.45;2643.74;3.43368;
2102;43.586;2649.36;2643.74;3.43368;
2103;43.599;2649.97;2643.74;3.43368;
2104;43.61;2649.98;2643.74;3.43368;
2105;43.626;2649.98;2643.74;3.43368;
2106;43.64;2649.98;2643.74;3.43368;
2107;43.654;2649.38;2643.74;3.43368;
2108;43.666;2649.38;2643.74;3.43368;
2109;43.679;2654.91;2643.74;3.43368;
2110;43.695;2649.38;2643.74;3.43368;
2111;43.711;2649.84;2643.74;3.43368;
2112;43.726;2649.84;2643.74;3.43368;
2113;43.74;2649.84;2643.74;3.43368;
2114;43.756;2649.66;2643.74;3.43368;
2115;43.767;2649.84;2643.74;3.43368;
2116;43.784;2649.84;2643.74;3.43368;
2117;43.8;2650.76;2643.74;3.43368;
2118;43.816;2649.31;2643.74;3.43368;
2119;43.828;2649;2643.74;3.43368;
2120;43.844;2650.09;2643.74;3.43368;
2121;43.861;2649.93;2643.74;3.43368;
2122;43.877;2649.93;2643.74;3.43368;
2123;43.893;2649.93;2643.74;3.43368;
2124;43.906;2650.23;2643.74;3.43368;
2125;43.918;2650.39;2643.74;3.43368;
2126;43.934;2650.39;2643.74;3.43368;
2127;43.948;2650.39;2643.74;3.43368;
2128;43.96;2650.39;2643.74;3.43368;
2129;43.977;2649.31;2643.74;3.43368;
2130;43.99;2649.31;2643.74;3.43368;
2131;44.006;2650.9;2643.74;3.43368;
2132;44.022;2650.9;2643.74;3.43368;
2133;44.036;2650.9;2643.74;3.43368;
2134;44.048;2650.9;2643.74;3.43368;
2135;44.066;2650.9;2643.74;3.43368;
2136;44.078;2650.9;2643.74;3.43368;
2137;44.094;2649.98;2643.74;3.43368;
2138;44.11;2649.68;2643.74;3.43368;
2139;44.124;2649.68;2643.74;3.43368;
2140;44.136;2649.52;2643.74;3.43368;
2141;44.151;2649.06;2643.74;3.43368;
2142;44.166;2647.45;2643.74;3.43368;
2143;44.177;2648.54;2643.74;3.43368;
2144;44.194;2649.14;2643.74;3.43368;
2145;44.211;2649.76;2643.74;3.43368;
2146;44.228;2648.88;2643.74;3.43368;
2147;44.241;2648.88;2643.74;3.43368;
2148;44.255;2648.89;2643.74;3.43368;
2149;44.267;2648.89;2643.74;3.43368;
2150;44.283;2648.89;2643.74;3.43368;
2151;44.295;2650.34;2643.74;3.43368;
2152;44.309;2648.21;2643.74;3.43368;
2153;44.325;2648.21;2643.74;3.09031;
2154;44.339;2651.33;2643.74;3.09031;
2155;44.355;2651.49;2643.74;3.09031;
2156;44.37;2650.4;2643.74;3.09031;
2157;44.384;2650.86;2643.74;3.09031;
2158;44.396;2650.86;2643.74;3.09031;
2159;44.412;2650.86;2643.74;3.09031;
2160;44.426;2651.95;2643.74;3.09031;
2161;44.442;2651.95;2643.74;3.09031;
2162;44.454;2651.77;2643.74;3.09031;
2163;44.469;2648.65;2643.74;3.09031;
2164;44.48;2648.65;2643.74;3.09031;
2165;44.561;2642.37;2642.37;3.09031;
2166;44.573;2642.37;2642.37;3.09031;
2167;44.589;2642.37;2642.37;3.09031;
2168;44.604;2642.37;2642.37;3.09031;
2169;44.7;2642.07;2642.07;3.09031;
2170;44.712;2642.07;2642.07;3.09031;
2171;44.727;2642.07;2642.07;3.09031;
2172;44.809;2641.15;2641.15;3.09031;
2173;44.821;2641.15;2641.15;3.09031;
2174;44.923;2640.99;2640.99;3.09031;
2175;45.009;2640.53;2640.53;3.09031;
2176;45.022;2640.53;2640.53;3.09031;
2177;45.036;2640.53;2640.53;3.09031;
2178;45.048;2640.53;2640.53;3.09031;
2179;45.062;2640.53;2640.53;3.09031;
2180;45.076;2640.53;2640.53;3.09031;
2181;45.092;2640.53;2640.53;3.09031;
2182;45.105;2640.53;2640.53;3.09031;
2183;45.124;2640.53;2640.53;3.09031;
2184;45.142;2641.41;2640.53;3.09031;
2185;45.157;2641.41;2640.53;3.09031;
2186;45.17;2641.71;2640.53;3.09031;
2187;45.183;2641.87;2640.53;3.09031;
2188;45.199;2640.78;2640.53;3.09031;
2189;45.213;2641.71;2640.53;3.09031;
2190;45.228;2642.8;2640.53;3.09031;
2191;45.241;2642.8;2640.53;3.09031;
2192;45.256;2649.08;2640.53;3.09031;
2193;45.268;2649.08;2640.53;3.09031;
2194;45.284;2649.08;2640.53;3.09031;
2195;45.301;2647.63;2640.53;3.09031;
2196;45.314;2647.63;2640.53;3.09031;
2197;45.326;2647.61;2640.53;3.09031;
2198;45.343;2649.75;2640.53;3.09031;
2199;45.358;2650.59;2640.53;3.09031;
2200;45.375;2650.59;2640.53;3.09031;
2201;45.391;2649.75;2640.53;3.09031;
2202;45.406;2649.75;2640.53;3.09031;
2203;45.421;2647.61;2640.53;3.09031;
2204;45.436;2646.53;2640.53;3.09031;
2205;45.449;2646.22;2640.53;3.09031;
2206;45.466;2647.11;2640.53;3.09031;
2207;45.48;2647.22;2640.53;3.09031;
2208;45.492;2647.22;2640.53;3.09031;
2209;45.507;2647.22;2640.53;3.09031;
2210;45.522;2647.06;2640.53;3.09031;
2211;45.533;2650.28;2640.53;2.78128;
2212;45.549;2651.37;2640.53;2.78128;
2213;45.565;2650.45;2640.53;2.78128;
2214;45.576;2650.45;2640.53;2.78128;
2215;45.592;2651.05;2640.53;2.78128;
2216;45.606;2651.67;2640.53;2.78128;
2217;45.62;2650.79;2640.53;2.78128;
2218;45.634;2647.57;2640.53;2.78128;
2219;45.647;2648.5;2640.53;2.78128;
2220;45.663;2648.5;2640.53;2.78128;
2221;45.677;2647.67;2640.53;2.78128;
2222;45.691;2649.27;2640.53;2.78128;
2223;45.702;2649.27;2640.53;2.78128;
2224;45.718;2648.98;2640.53;2.78128;
2225;45.734;2648.06;2640.53;2.78128;
2226;45.745;2641.77;2640.53;2.78128;
2227;45.763;2641.77;2640.53;2.78128;
2228;45.774;2641.77;2640.53;2.78128;
2229;45.788;2640.69;2640.53;2.78128;
2230;45.871;2639.07;2639.07;2.78128;
2231;45.957;2638.15;2638.15;2.78128;
2232;45.976;2638.15;2638.15;2.78128;
2233;45.99;2638.76;2638.15;2.78128;
2234;46.007;2638.77;2638.15;2.78128;
2235;46.023;2638.77;2638.15;2.78128;
2236;46.036;2638.77;2638.15;2.78128;
2237;46.05;2638.77;2638.15;2.78128;
2238;46.069;2638.77;2638.15;2.78128;
2239;46.081;2639.65;2638.15;2.78128;
2240;46.095;2639.65;2638.15;2.78128;
2241;46.116;2639.63;2638.15;2.78128;
2242;46.127;2640.1;2638.15;2.78128;
2243;46.146;2641.18;2638.15;2.78128;
2244;46.159;2641.34;2638.15;2.78128;
2245;46.171;2641.96;2638.15;2.78128;
2246;46.19;2641.96;2638.15;2.78128;
2247;46.205;2641.08;2638.15;2.78128;
2248;46.22;2641.08;2638.15;2.78128;
2249;46.24;2641.08;2638.15;2.78128;
2250;46.259;2639.99;2638.15;2.78128;
2251;46.278;2639.99;2638.15;2.78128;
2252;46.298;2639.99;2638.15;2.78128;
2253;46.309;2642.65;2638.15;2.78128;
2254;46.326;2642.65;2638.15;2.78128;
2255;46.346;2642.47;2638.15;2.78128;
2256;46.361;2642.47;2638.15;2.78128;
2257;46.379;2642.47;2638.15;2.78128;
2258;46.39;2642.47;2638.15;2.78128;
2259;46.404;2642.47;2638.15;2.78128;
2260;46.42;2644.61;2638.15;2.78128;
2261;46.432;2644.91;2638.15;2.78128;
2262;46.447;2644.91;2638.15;2.78128;
2263;46.458;2644.91;2638.15;2.78128;
2264;46.474;2644.75;2638.15;2.78128;
2265;46.485;2644.75;2638.15;2.78128;
2266;46.5;2642.62;2638.15;2.78128;
2267;46.518;2642.62;2638.15;2.78128;
2268;46.529;2642.78;2638.15;2.78128;
2269;46.544;2642.62;2638.15;2.78128;
2270;46.555;2644.4;2638.15;2.50315;
2271;46.57;2644.4;2638.15;2.50315;
2272;46.583;2644.56;2638.15;2.50315;
2273;46.596;2644.26;2638.15;2.50315;
2274;46.614;2644.26;2638.15;2.50315;
2275;46.626;2641.6;2638.15;2.50315;
2276;46.642;2641.6;2638.15;2.50315;
2277;46.656;2641.6;2638.15;2.50315;
2278;46.668;2641.6;2638.15;2.50315;
2279;46.685;2641.6;2638.15;2.50315;
2280;46.7;2641.62;2638.15;2.50315;
2281;46.715;2644.05;2638.15;2.50315;
2282;46.731;2645.14;2638.15;2.50315;
2283;46.746;2645.14;2638.15;2.50315;
2284;46.759;2645.14;2638.15;2.50315;
2285;46.773;2646.59;2638.15;2.50315;
2286;46.788;2646.59;2638.15;2.50315;
2287;46.802;2646.58;2638.15;2.50315;
2288;46.816;2646.58;2638.15;2.50315;
2289;46.827;2646.58;2638.15;2.50315;
2290;46.846;2647.51;2638.15;2.50315;
2291;46.861;2647.51;2638.15;2.50315;
2292;46.876;2647.51;2638.15;2.50315;
2293;46.891;2647.51;2638.15;2.50315;
2294;46.905;2647.81;2638.15;2.50315;
2295;46.92;2647.81;2638.15;2.50315;
2296;46.933;2647.5;2638.15;2.50315;
2297;46.945;2647.5;2638.15;2.50315;
2298;46.96;2646.41;2638.15;2.50315;
2299;46.974;2651.95;2638.15;2.50315;
2300;46.986;2651.95;2638.15;2.50315;
2301;47.002;2651.95;2638.15;2.50315;
2302;47.014;2651.95;2638.15;2.50315;
2303;47.029;2651.95;2638.15;2.50315;
2304;47.044;2651.95;2638.15;2.50315;
2305;47.058;2651.95;2638.15;2.50315;
2306;47.071;2651.95;2638.15;2.50315;
2307;47.084;2651.33;2638.15;2.50315;
2308;47.099;2652.42;2638.15;2.50315;
2309;47.112;2651.5;2638.15;2.50315;
2310;47.128;2650.05;2638.15;2.50315;
2311;47.14;2652.18;2638.15;2.50315;
2312;47.154;2651.57;2638.15;2.50315;
2313;47.169;2651.57;2638.15;2.50315;
2314;47.182;2652.18;2638.15;2.50315;
2315;47.194;2651.9;2638.15;2.50315;
2316;47.205;2652.18;2638.15;2.50315;
2317;47.22;2646.64;2638.15;2.50315;
2318;47.233;2644.51;2638.15;2.50315;
2319;47.246;2643.43;2638.15;2.50315;
2320;47.261;2646.37;2638.15;2.50315;
2321;47.273;2647.82;2638.15;2.50315;
2322;47.287;2647.82;2638.15;2.50315;
2323;47.298;2647.82;2638.15;2.50315;
2324;47.313;2647.99;2638.15;2.50315;
2325;47.328;2647.98;2638.15;2.50315;
2326;47.343;2647.98;2638.15;2.50315;
2327;47.355;2647.98;2638.15;2.50315;
2328;47.369;2647.98;2638.15;2.25284;
2329;47.385;2648.23;2638.15;2.25284;
2330;47.396;2648.51;2638.15;2.25284;
2331;47.41;2648.51;2638.15;2.25284;
2332;47.424;2648.51;2638.15;2.25284;
2333;47.438;2648.51;2638.15;2.25284;
2334;47.45;2648.51;2638.15;2.25284;
2335;47.465;2651.63;2638.15;2.25284;
2336;47.479;2650.67;2638.15;2.25284;
2337;47.493;2650.67;2638.15;2.25284;
2338;47.508;2650.67;2638.15;2.25284;
2339;47.522;2650.67;2638.15;2.25284;
2340;47.533;2648.54;2638.15;2.25284;
2341;47.547;2648.54;2638.15;2.25284;
2342;47.562;2647.46;2638.15;2.25284;
2343;47.575;2649.07;2638.15;2.25284;
2344;47.588;2651.69;2638.15;2.25284;
2345;47.602;2651.69;2638.15;2.25284;
2346;47.617;2652.78;2638.15;2.25284;
2347;47.632;2652.78;2638.15;2.25284;
2348;47.648;2651.33;2638.15;2.25284;
2349;47.664;2648.21;2638.15;2.25284;
2350;47.676;2648.21;2638.15;2.25284;
2351;47.691;2648.21;2638.15;2.25284;
2352;47.706;2648.51;2638.15;2.25284;
2353;47.721;2647.42;2638.15;2.25284;
2354;47.735;2648.88;2638.15;2.25284;
2355;47.75;2648.87;2638.15;2.25284;
2356;47.766;2646.25;2638.15;2.25284;
2357;47.778;2646.25;2638.15;2.25284;
2358;47.792;2649.47;2638.15;2.25284;
2359;47.803;2650.55;2638.15;2.25284;
2360;47.819;2650.55;2638.15;2.25284;
2361;47.83;2650.55;2638.15;2.25284;
2362;47.844;2650.55;2638.15;2.25284;
2363;47.858;2650.44;2638.15;2.25284;
2364;47.871;2648.01;2638.15;2.25284;
2365;47.887;2648.89;2638.15;2.25284;
2366;47.899;2649.78;2638.15;2.25284;
2367;47.915;2652.41;2638.15;2.25284;
2368;47.926;2649.78;2638.15;2.25284;
2369;47.94;2651.92;2638.15;2.25284;
2370;47.953;2650.83;2638.15;2.25284;
2371;47.969;2651.92;2638.15;2.25284;
2372;47.983;2651.92;2638.15;2.25284;
2373;47.997;2650.83;2638.15;2.25284;
2374;48.012;2649.95;2638.15;2.25284;
2375;48.028;2649.95;2638.15;2.25284;
2376;48.044;2651.04;2638.15;2.25284;
2377;48.058;2651.95;2638.15;2.25284;
2378;48.072;2649.46;2638.15;2.25284;
2379;48.087;2649.3;2638.15;2.25284;
2380;48.102;2649.3;2638.15;2.25284;
2381;48.118;2649.3;2638.15;2.25284;
2382;48.134;2649.3;2638.15;2.25284;
2383;48.146;2649;2638.15;2.25284;
2384;48.162;2650.95;2638.15;2.25284;
2385;48.174;2650.95;2638.15;2.25284;
2386;48.189;2649;2638.15;2.25284;
2387;48.206;2649.01;2638.15;2.02755;
2388;48.22;2649.01;2638.15;2.02755;
2389;48.237;2649.17;2638.15;2.02755;
2390;48.25;2651.66;2638.15;2.02755;
2391;48.262;2650.2;2638.15;2.02755;
2392;48.278;2650.2;2638.15;2.02755;
2393;48.293;2648.07;2638.15;2.02755;
2394;48.305;2648.07;2638.15;2.02755;
2395;48.321;2648.07;2638.15;2.02755;
2396;48.335;2647.47;2638.15;2.02755;
2397;48.347;2647.47;2638.15;2.02755;
2398;48.363;2647.47;2638.15;2.02755;
2399;48.378;2649.6;2638.15;2.02755;
2400;48.392;2647.1;2638.15;2.02755;
2401;48.409;2646.18;2638.15;2.02755;
2402;48.424;2646.36;2638.15;2.02755;
2403;48.44;2646.36;2638.15;2.02755;
2404;48.454;2646.36;2638.15;2.02755;
2405;48.467;2646.36;2638.15;2.02755;
2406;48.482;2643.14;2638.15;2.02755;
2407;48.493;2643.13;2638.15;2.02755;
2408;48.508;2643.13;2638.15;2.02755;
2409;48.523;2643.59;2638.15;2.02755;
2410;48.538;2643.59;2638.15;2.02755;
2411;48.552;2643.6;2638.15;2.02755;
2412;48.568;2643.14;2638.15;2.02755;
2413;48.579;2643.14;2638.15;2.02755;
2414;48.594;2643.14;2638.15;2.02755;
2415;48.61;2643.14;2638.15;2.02755;
2416;48.624;2643.14;2638.15;2.02755;
2417;48.636;2643.14;2638.15;2.02755;
2418;48.652;2641.53;2638.15;2.02755;
2419;48.666;2641.53;2638.15;2.02755;
2420;48.678;2641.53;2638.15;2.02755;
2421;48.694;2641.37;2638.15;2.02755;
2422;48.705;2641.37;2638.15;2.02755;
2423;48.719;2641.37;2638.15;2.02755;
2424;48.736;2639.24;2638.15;2.02755;
2425;48.75;2639.24;2638.15;2.02755;
2426;48.764;2638.15;2638.15;2.02755;
2427;48.842;2637.98;2637.98;2.02755;
2428;48.86;2639.43;2637.98;2.02755;
2429;48.881;2640.35;2637.98;2.02755;
2430;48.893;2640.35;2637.98;2.02755;
2431;48.914;2640.35;2637.98;2.02755;
2432;48.932;2641.23;2637.98;2.02755;
2433;48.952;2641.39;2637.98;2.02755;
2434;48.973;2642.48;2637.98;2.02755;
2435;48.995;2642.48;2637.98;2.02755;
2436;49.012;2642.48;2637.98;2.02755;
2437;49.026;2642.48;2637.98;2.02755;
2438;49.044;2642.48;2637.98;2.02755;
2439;49.061;2642.79;2637.98;2.02755;
2440;49.077;2642.8;2637.98;2.02755;
2441;49.097;2642.8;2637.98;2.02755;
2442;49.119;2642.8;2637.98;2.02755;
2443;49.136;2642.8;2637.98;2.02755;
2444;49.151;2641.92;2637.98;2.02755;
2445;49.168;2641.92;2637.98;2.02755;
2446;49.182;2641.92;2637.98;1.8248;
2447;49.194;2641.61;2637.98;1.8248;
2448;49.209;2640.53;2637.98;1.8248;
2449;49.224;2640.53;2637.98;1.8248;
2450;49.236;2641.61;2637.98;1.8248;
2451;49.255;2645.45;2637.98;1.8248;
2452;49.267;2646.33;2637.98;1.8248;
2453;49.278;2646.64;2637.98;1.8248;
2454;49.294;2646.64;2637.98;1.8248;
2455;49.311;2646.64;2637.98;1.8248;
2456;49.322;2646.64;2637.98;1.8248;
2457;49.333;2648.23;2637.98;1.8248;
2458;49.351;2648.23;2637.98;1.8248;
2459;49.365;2647.31;2637.98;1.8248;
2460;49.382;2648.19;2637.98;1.8248;
2461;49.395;2647.97;2637.98;1.8248;
2462;49.408;2646.88;2637.98;1.8248;
2463;49.421;2646.88;2637.98;1.8248;
2464;49.432;2647.11;2637.98;1.8248;
2465;49.448;2647.11;2637.98;1.8248;
2466;49.46;2643.27;2637.98;1.8248;
2467;49.475;2643.27;2637.98;1.8248;
2468;49.489;2645.89;2637.98;1.8248;
2469;49.503;2645.9;2637.98;1.8248;
2470;49.516;2645.9;2637.98;1.8248;
2471;49.532;2645.74;2637.98;1.8248;
2472;49.548;2645.74;2637.98;1.8248;
2473;49.563;2645.9;2637.98;1.8248;
2474;49.578;2646.5;2637.98;1.8248;
2475;49.592;2646.5;2637.98;1.8248;
2476;49.608;2646.5;2637.98;1.8248;
2477;49.624;2645.62;2637.98;1.8248;
2478;49.639;2645.62;2637.98;1.8248;
2479;49.653;2644.17;2637.98;1.8248;
2480;49.668;2644.28;2637.98;1.8248;
2481;49.681;2644.28;2637.98;1.8248;
2482;49.696;2642.7;2637.98;1.8248;
2483;49.711;2642.54;2637.98;1.8248;
2484;49.726;2642.54;2637.98;1.8248;
2485;49.739;2642.54;2637.98;1.8248;
2486;49.755;2644.12;2637.98;1.8248;
2487;49.767;2644.12;2637.98;1.8248;
2488;49.784;2643.82;2637.98;1.8248;
2489;49.796;2644.9;2637.98;1.8248;
2490;49.812;2644.08;2637.98;1.8248;
2491;49.828;2644.08;2637.98;1.8248;
2492;49.843;2644.24;2637.98;1.8248;
2493;49.854;2644.07;2637.98;1.8248;
2494;49.871;2644.07;2637.98;1.8248;
2495;49.886;2646.5;2637.98;1.8248;
2496;49.898;2645.89;2637.98;1.8248;
2497;49.912;2646.07;2637.98;1.8248;
2498;49.928;2644.98;2637.98;1.8248;
2499;49.941;2644.81;2637.98;1.8248;
2500;49.953;2644.8;2637.98;1.8248;
2501;49.969;2644.8;2637.98;1.8248;
2502;49.983;2644.8;2637.98;1.8248;
2503;49.994;2644.8;2637.98;1.8248;
2504;50.01;2645.89;2637.98;1.8248;
2505;50.026;2644.8;2637.98;1.8248;
2506;50.043;2644.8;2637.98;1.8248;
2507;50.055;2644.8;2637.98;1.64232;
2508;50.07;2643.24;2637.98;1.64232;
2509;50.081;2643.24;2637.98;1.64232;
2510;50.096;2643.24;2637.98;1.64232;
2511;50.111;2643.7;2637.98;1.64232;
2512;50.127;2643.87;2637.98;1.64232;
2513;50.138;2643.87;2637.98;1.64232;
2514;50.152;2643.87;2637.98;1.64232;
2515;50.168;2643.87;2637.98;1.64232;
2516;50.182;2645.44;2637.98;1.64232;
2517;50.196;2643.87;2637.98;1.64232;
2518;50.21;2645.44;2637.98;1.64232;
